id;series;booktitle;year;title;abstract;authors;pdf1page;pdfarticle
294;revue/nouvelles/technologies/information;egc;2015;xewgraph/outil/visualisation/analyse/hypergraphes/systeme/intelligence/economique;competitive/intelligence/system/xplor/everywhere/helps/searching/visualizing/sharing/useful/data/paper/intorduce/xplor/everywhere/newest/feature/called/xewgraph/dedicated/analysis/massive/data/visualization/hypergraphs;zakariaboulouard/amineelhaddadi/anasselhaddadi/lahcenkoutti/abdelhadifennan;['http://editions-rnti.fr/render_pdf.php?p1&p=1002117'];['http://editions-rnti.fr/render_pdf.php?p=1002117']
295;revue/nouvelles/technologies/information;egc;2014;1d/sax/nouvelle/representation/symbolique/series/temporelles;sax/symbolic/aggregate/approximation/techniquesmajeures/symbolisation/series/temporelles/prise/compte/destendances/symbolisation/limitation/connue/sax/articlepresente/1d/sax/methode/representer/serie/temporelle/parune/sequence/symboles/contenant/informations/moyenne/tendancedes/fenetres/successives/serie/segmentee/comparons/efficacitede/1d/sax/vs/sax/tache/classification/series/temporellesd/images/satellites/resultats/montrent/1d/sax/ameliore/taux/classificationpour/quantite/information/identique/utilisee;simonmalinowski/thomasguyet/renequiniou/romaintavenard;['http://editions-rnti.fr/render_pdf.php?p1&p=1001930'];['http://editions-rnti.fr/render_pdf.php?p=1001930']
296;revue/nouvelles/technologies/information;egc;2014;agregation/sac/sacs/mots/recherche/information/modeles/vectoriels;article/etudie/interet/representer/documents/textuels/nonplus/sacs/mots/sacs/sacs/mots/coeurde/utilisation/representation/calcul/similarite/objetsnecessite/alors/agreger/similarites/sacs/objets/evaluons/representation/cadre/recherche/information/etudions/proprietes/attendues/fonctions/agregation/experiencesrapportees/montrent/interet/representation/operateursd/agregation/respectent/proprietes/gains/tres/importantspar/rapport/representations/standard;vincentclaveau;['http://editions-rnti.fr/render_pdf.php?p1&p=1001925'];['http://editions-rnti.fr/render_pdf.php?p=1001925']
297;revue/nouvelles/technologies/information;egc;2014;alignement/ontologies/exploitation/ontologies/liees/web/donnees;proposons/article/methode/alignement/ontologiesource/ontologies/cibles/deja/publiees/liees/web/dedonnees/presentons/ensuite/retour/experience/alignement/uneontologie/domaine/sciences/vivant/environnement/avecagrovoc/nalt;thomashecht/patricebuche/juliettedibiebarthelemy/lilianaibanescu/cassiatrojahndossantos;['http://editions-rnti.fr/render_pdf.php?p1&p=1001911'];['http://editions-rnti.fr/render_pdf.php?p=1001911']
298;revue/nouvelles/technologies/information;egc;2014;annotation/semantique/documents/administratifs;numerisation/documents/administratifs/enjeu/economiqueet/ecologique/prioritaire/contexte/societal/actuel/dematerialisationmassive/document/consequence/souleve/problemes/organisation/stockage/acces/information/defi/numerisationdu/document/extraction/informations/contiennent/documents/produits/homme/homme/proprietepermet/localiser/informations/zones/saillantes/document/logos/saillance/reconnaissance/elements/essentiels/laclassification/rapide/documents/oppose/recherche/document/oud/ensemble/documents/repose/presque/texte/brut/estdonc/necessaire/faire/correspondance/requete/textuelle/ledocument/article/presente/nouvelle/approche/annotation/automatiquede/documents/administratifs/utilise/approche/visuel/approche/defouille/texte;benjaminduthil/mickaelcoustaty/vincentcourboulay/jeanmarcogier;['http://editions-rnti.fr/render_pdf.php?p1&p=1001913'];['http://editions-rnti.fr/render_pdf.php?p=1001913']
299;revue/nouvelles/technologies/information;egc;2014;application/paradigme/mapreduce/donnees/ouvertes/cas/accessibilite/personnes/mobilite/reduite/musees;modele/mapreduce/modeles/programmationparallele/utilises/definissant/architecture/maitre/esclave/permet/traitement/parallele/grandes/masses/donnees/papier/proposons/algorithme/base/mapreduce/permet/partir/donneespubliques/ministere/francais/communication/culture/dedefinir/classement/galeries/musees/nationaux/degre/accessibiliteaux/personnes/handicapees/profitant/puissance/laflexibilite/paradigme/mapreduce/decideurs/pourront/mettre/place/desstrategies/efficaces/moindre/cout/vision/precise/lesetablissements/culturels/limites/relatives/categorie/personnes/algorithme/proposons/exploite/applique/casd/etudes/jeux/donnees/volumineux;billelarres/nadiakabachi/fadilabentayeb/omarboussaid;['http://editions-rnti.fr/render_pdf.php?p1&p=1001963'];['http://editions-rnti.fr/render_pdf.php?p=1001963']
300;revue/nouvelles/technologies/information;egc;2014;apprentissage/fonctions/tri/prediction/interactions/proteine/arn;fonctions/biologiques/cellule/mettent/jeu/interactions3d/proteines/arn/avancees/techniques/exerimentalesrestent/insuffisantes/nombreuse/applications/faut/alors/pouvoir/predirein/silico/interactions/proteine/arn/contexte/travaux/sontfocalises/construction/fonctions/score/permettant/ordonner/solutionsgenerees/programme/amarrage/proteine/arn/rosettadock/lamethodologie/evaluation/utilisee/rosettadock/impose/trouver/fonctionde/score/exprimant/combinaison/lineaire/mesures/physicochimiques/approche/apprentissage/supervise/algorithme/genetique/appris/differentes/fonctions/score/imposant/descontraintes/nature/poids/recherches/resultats/obtenus/montrentl/importance/signification/poids/apprendre/espace/rechercheassocie;adrienguilhotgaudeffroy/jeromeaze/juliebernauer/christinefroidevaux;['http://editions-rnti.fr/render_pdf.php?p1&p=1001960'];['http://editions-rnti.fr/render_pdf.php?p=1001960']
301;revue/nouvelles/technologies/information;egc;2014;apprentissage/incremental/anytime/classifieur/bayesien/naif/pondere;considerons/probleme/classification/supervisee/desflux/donnees/presentant/eventuellement/tres/grand/nombre/variablesexplicatives/classifieur/bayesien/naif/revele/alors/simple/calculer/etrelativement/performant/hypothese/restrictive/independance/variablesconditionnellement/classe/respectee/selection/variables/etle/moyennage/modeles/voies/connues/amelioration/reviennenta/deployer/predicteur/bayesien/naif/integrant/ponderation/variablesexplicatives/article/interessons/estimation/directe/untel/modele/bayesien/naif/pondere/proposons/regularisation/parcimonieusede/log/vraisemblance/modele/prenant/compte/informativite/dechaque/variable/log/vraisemblance/regularisee/obtenue/convexe/proposons/algorithme/gradient/ligne/post/optimise/solutionobtenue/dejouer/minima/locaux/experimentations/meneess/interessent/part/qualite/optimisation/obtenue/part/auxperformances/classifieur/fonction/parametrage/regularisation;carinehue/marcboulle/vincentlemaire;['http://editions-rnti.fr/render_pdf.php?p1&p=1001939'];['http://editions-rnti.fr/render_pdf.php?p=1001939']
302;revue/nouvelles/technologies/information;egc;2014;apprentissage/supervise/dependances/syntaxiques/partir/texte/etiquete/variantes/pcfg/legeres;apprentissage/dependances/tache/consistant/etablir/apartir/phrases/texte/modele/construction/arbres/traduisant/unehierarchie/syntaxique/mots/proposons/modele/intermediaireentre/analyse/syntaxique/complete/phrase/sacs/mots/basesur/grammaire/stochastique/contexte/traduisant/relations/dedependance/categories/grammaticales/phrase/resultats/experimentauxobtenus/benchmarks/attestes/depassent/langues/surdix/scores/algorithme/reference/dmv/premiere/fois/desscores/obtenus/francais/tres/grande/simplicite/grammairepermet/apprentissage/tres/rapide/analyse/presque/instantanee;mariearcadias/guillaumecleuziou/edmondlassalle/christelvrain;['http://editions-rnti.fr/render_pdf.php?p1&p=1001924'];['http://editions-rnti.fr/render_pdf.php?p=1001924']
303;revue/nouvelles/technologies/information;egc;2014;approche/formelle/fusion/ontologies/aide/grammaires/graphes/types;article/propose/approche/formelle/fusion/ontologies/reposantsur/grammaires/graphes/types/decompose/etapes/1/recherche/similarites/concepts/2/fusion/ontologies/parl/approche/algebrique/spo/simple/push/3/adaptation/ontologieglobale/biais/regles/reecriture/graphes/contrairement/solutionsexistantes/methode/offre/representation/formelle/fusiond/ontologies/implementation/fonctionnelle/basee/outil/agg;mariemmahfoudh/germainforestier/laurentthiry/michelhassenforder;['http://editions-rnti.fr/render_pdf.php?p1&p=1001980'];['http://editions-rnti.fr/render_pdf.php?p=1001980']
304;revue/nouvelles/technologies/information;egc;2014;approche/motifs/analyse/donnees/multi/resolution;article/interessons/approches/analysede/graphes/pouvant/evoluer/temps/sommet/temps/donnepeut/correspondre/sommets/temps/sommets/sontassocies/ensemble/attributs/categoriels/type/donnees/nousproposons/nouvelle/classe/motifs/basee/contraintes/permettant/dedecrire/evolution/structures/homogenes/type/approche/particulierementadaptee/analyse/images/multi/resolution/perte/information/presentons/resultat/qualitatif/domaine;pierrenicolasmougel/fredericflouvat/nazhaselmaouifolcher;['http://editions-rnti.fr/render_pdf.php?p1&p=1001952'];['http://editions-rnti.fr/render_pdf.php?p=1001952']
305;revue/nouvelles/technologies/information;egc;2014;automatic/correction/svm/drifted/data/classification;concept/drift/important/feature/real/world/data/streams/thatcan/make/usual/machine/learning/techniques/rapidly/become/unsuitable/thispaper/addresses/problem/sudden/concept/drift/classification/problemsfor/standard/techniques/may/fail/end/support/vector/machines/svms/automatically/corrected/cope/new/suddenly/drifted/dataset/results/real/world/datasets/several/types/sudden/drift/indicate/themethod/able/correct/svm/order/better/classify/new/data/afterthe/concept/drift/using/correction/based/difference/initialdataset/new/drifted/dataset/even/new/dataset/small;alexandradegeest/benoitfrenay/michelverleysen;['http://editions-rnti.fr/render_pdf.php?p1&p=1001942'];['http://editions-rnti.fr/render_pdf.php?p=1001942']
306;revue/nouvelles/technologies/information;egc;2014;broad/data/happens/web/data/becomes/real;big/data/used/refer/large/datasets/generated/scientists/manypetabytes/data/held/companies/like/facebook/google/analyzing/real/time/dataassets/like/stream/twitter/messages/emerging/events/around/world/key/areasof/interest/include/technologies/manage/much/larger/datasets/cf/nosql/technologies/visualization/analysis/databases/cloud/based/data/management/dataminingalgorithms/recently/however/begun/see/emergence/another/equally/compellingdata/challenge/broad/data/emerges/millions/millions/rawdatasets/available/world/wide/web/broad/data/new/challenges/emerge/includeweb/scale/data/search/discovery/rapid/potentially/ad/hoc/integration/datasets/visualization/analysis/partially/modeled/datasets/issues/relating/policiesfor/data/use/reuse/combination/talk/present/broad/data/challenge/anddiscuss/potential/starting/points/solutions/illustrate/approaches/using/data/froma/meta/catalog/1/000/000/open/datasets/collected/twohundred/governments/around/world;jimhendler;['http://editions-rnti.fr/render_pdf.php?p1&p=1001905'];['http://editions-rnti.fr/render_pdf.php?p=1001905']
307;revue/nouvelles/technologies/information;egc;2014;classification/actions/humaines/basee/descripteurs/spatio/temporels;article/proposons/nouveau/descripteurspatio/temporel/appele/st/surf/analyse/reconnaissance/actionsdans/flux/video/idee/principale/enrichir/descripteur/speed/uprobust/feature/surf/integrant/information/mouvement/issue/flotoptique/seuls/points/interets/subi/deplacement/pris/encompte/generer/dictionnaire/mots/visuels/dmv/robuste/base/surl/algorithme/k/moyennes/k/means/dictionnaire/utilise/lors/processusd/apprentissage/reconnaissance/actions/base/methode/desmachines/vecteurs/supports/svm/resultats/obtenus/confirment/interetdu/descripteur/propose/st/surf/analyse/scenes/particulierpour/reconnaissance/actions/methode/atteind/precision/reconnaissancede/ordre/80/7/equivalente/performances/descripteursspatio/temporels/etat/art;samehmegrhi/azeddinebeghdadi/widedsouidene;['http://editions-rnti.fr/render_pdf.php?p1&p=1001945'];['http://editions-rnti.fr/render_pdf.php?p=1001945']
308;revue/nouvelles/technologies/information;egc;2014;classification/prediction/flux/solaire;prediction/rayonnement/solaire/horaire/journee/estun/enjeu/primordial/production/energie/type/photovoltaique/nouspresentons/strategies/classification/jours/rayonnementssolaires/puis/methode/prediction/flux/solaire/coherente/classification;henriralambondrainy/yveslechevallier/jeandaniellansunluk/jeanpierrechabriat;['http://editions-rnti.fr/render_pdf.php?p1&p=1001962'];['http://editions-rnti.fr/render_pdf.php?p=1001962']
309;revue/nouvelles/technologies/information;egc;2014;classifieur/naif/bayes/pondere/flux/donnees;classifieur/naif/bayes/classifieur/probabiliste/base/surl/application/theoreme/bayes/hypothese/naive/lesvariables/explicatives/xi/supposees/independantes/conditionnellement/ala/variable/cible/malgre/hypothese/forte/classifieur/avere/tresefficace/applications/reelles/souvent/utilise/fluxde/donnees/classification/supervisee/classifieur/naif/bayes/necessitesimplement/entree/estimation/probabilites/conditionnelles/parvariable/p/xi/probabilites/priori/p/utilisation/lesflux/donnees/estimation/fournie/aide/resume/superviseen/ligne/quantiles/etat/art/montre/classifieur/naif/bayespeut/ameliore/utilisant/methode/selection/ponderation/desvariables/explicatives/plupart/methodes/fonctionner/quehors/ligne/necessitent/stocker/donnees/memoire/oude/lire/fois/exemple/consequent/utiliseessur/flux/donnees/article/presente/nouvelle/methode/baseesur/modele/graphique/calcule/poids/variables/entree/utilisantune/estimation/stochastique/methode/incrementale/produit/classifieurnaif/bayes/pondere/flux/donnees/methode/compareeau/classique/classifieur/naif/bayes/donnees/utilisees/lors/challenge/large/scale/learning;christophesalperwyck/vincentlemaire/carinehue;['http://editions-rnti.fr/render_pdf.php?p1&p=1001938'];['http://editions-rnti.fr/render_pdf.php?p=1001938']
